ID ,name ,category ,main_category ,currency ,deadline ,goal ,launched ,pledged ,state ,backers ,country ,usd pledged 
1005618996,Masters of the Tooniverse Podcast (Suspended),Webseries,Film & Video,USD,7/2/2013 4:30,3200,5/30/2013 19:24,3226,suspended,24,US,3226
1005636833,The Nostalgic Restoration of Your Youth,Art,Art,USD,8/10/2014 21:20,10000,7/11/2014 21:20,0,failed,0,US,0
1005653464,SA-4 Studios,Music,Music,USD,3/25/2015 17:33,5000,1/24/2015 18:33,0,undefined,0,"N,""0",
1005657932,"""Beast of Spearpointe"" book 1 of 10 New Epic Fantasy Series",Fiction,Publishing,USD,5/2/2013 2:00,4000,3/18/2013 0:59,4088,successful,88,US,4088
1005682456,Ekosofi - Life made again (Canceled),DIY,Crafts,SEK,4/19/2015 10:21,120000,3/28/2015 10:56,0,canceled,0,SE,0
1005691353,Napa Valley Private Label Wine,Drinks,Food,USD,7/15/2015 21:14,25000,6/15/2015 21:14,476,failed,12,US,476
1005692400,Humans Wanted: A SF Anthology,Anthologies,Publishing,USD,7/16/2016 17:59,10000,6/16/2016 17:59,10277,successful,252,US,2279
1005696498,"Ian Mahan new album ""Little Moments""",Pop,Music,USD,1/19/2013 22:00,3000,12/12/2012 20:22,3155,successful,15,US,3155
1005696636,GBS Detroit Presents Daniel Harrison and the $2 Highway,Indie Rock,Music,USD,6/8/2013 5:59,1200,5/23/2013 21:05,1525,successful,22,US,1525
1005701123,A pot of coffee,Drinks,Food,USD,8/9/2014 17:01,10,7/10/2014 17:01,11,successful,2,US,11
1005707504,Cancelled (Canceled),Product Design,Design,CAD,8/16/2015 14:11,35000,7/8/2015 14:11,1731,canceled,22,CA,1368.291834
1005715738,"The first coffee pod for FrenchPress, ColdBrew & Aeropress",Product Design,Design,EUR,8/6/2015 23:59,35000,7/6/2015 9:09,2051.9,canceled,31,IT,2279.807837
1005722741,Pet Beds,DIY,Crafts,USD,3/11/2015 17:02,200,2/9/2015 18:02,1,failed,1,US,1
1005731433,Darker Shade of Fado,World Music,Music,GBP,3/31/2014 21:56,2500,2/19/2014 22:00,2515,successful,21,GB,4207.747283
1005733913,Life & Career Changing Dream Camera Goal!,Photography,Photography,USD,3/1/2015 2:27,2000,1/30/2015 2:27,50,failed,1,US,50
1005739445,"lightbulb terrarium, hand made mini terrariums.",Design,Design,EUR,9/14/2014 23:03,1500,8/15/2014 23:03,51,failed,2,NL,68.13281352
1005745574,DSW74NEWS LIVE BROADCASTING,Journalism,Journalism,USD,9/14/2016 20:54,15000,8/10/2016 23:06,0,canceled,0,US,0
1005756530,Dead Burger by Abomination Films!,Film & Video,Film & Video,USD,7/1/2012 6:17,5000,5/2/2012 6:17,5178,successful,33,US,5178
1005765270,"""Star in a movie like 'Entourage'"" The 420 Crew (Canceled)",Drama,Film & Video,USD,8/17/2014 20:13,150000,7/18/2014 20:13,5,canceled,1,US,5
100576591,Nina Jo Smith’s PEOPLE PLACES & SINGS CD,Country & Folk,Music,USD,3/16/2012 20:32,3500,2/15/2012 21:32,3500,successful,51,US,3500
1005773136,GRITS on wheels in Los Angeles! Ya'll come an get it!,Food Trucks,Food,USD,8/24/2016 2:29,15000,7/25/2016 2:29,1190,failed,15,US,100
1005787932,Hotdog Yogatote,Product Design,Design,USD,4/2/2014 21:39,19000,3/3/2014 21:39,4809,failed,91,US,4809
1005790478,Travel Far: A... Guide to the Out-of-Body Experience...,Nonfiction,Publishing,USD,4/12/2015 0:00,4000,3/7/2015 8:52,225,canceled,4,US,225
1005800160,Who is Nellie Bly?,Painting,Art,USD,8/5/2012 5:17,3000,7/6/2012 5:17,3100,successful,21,US,3100
100580052,Get It On The Shelf!,Fiction,Publishing,USD,7/3/2011 1:30,5500,5/4/2011 1:30,35,failed,3,US,35
1005808602,"Help Us Record Our Debut EP ""Mayday""",Music,Music,USD,6/23/2011 2:03,1250,4/24/2011 2:03,10,failed,1,US,10
1005820080,The Million Pound Shirt,Fashion,Fashion,GBP,11/25/2015 22:00,1000000,10/21/2015 22:00,10,failed,1,GB,15.4740554
1005820753,tipstir,Food,Food,USD,8/14/2011 19:32,1000,7/15/2011 19:32,0,failed,0,US,0
1005824767,"ChileFornia- An anecdotal view of identity, immigration & diversity",Journalism,Journalism,USD,10/30/2010 5:59,8000,8/18/2010 21:03,0,failed,0,US,0
1005825129,"""Revolutionary Love""",Film & Video,Film & Video,USD,3/16/2012 17:18,4000,2/15/2012 18:18,30,failed,2,US,30
1005838041,The Creative Side - A Photography Webseries,Webseries,Film & Video,USD,10/24/2011 2:00,2000,9/26/2011 22:15,125,failed,3,US,125
1005838632,The Last Dictator,Film & Video,Film & Video,EUR,11/13/2015 17:36,700000,9/14/2015 17:36,20,failed,1,BE,22.6753256
1005843591,"""Projection"" a short film",Shorts,Film & Video,USD,6/18/2011 2:43,5000,5/3/2011 22:19,1367,failed,20,US,1367
1005848496,The 1st Motion Tracking DIY Smart Home Security Camera,Gadgets,Technology,USD,12/31/2016 3:54,25000,11/1/2016 2:54,58978,live,397,US,7235
1005862247,Veterans,Photography,Photography,USD,8/15/2012 6:00,5000,7/9/2012 5:39,5637,successful,87,US,5637
1005863674,MY VERY FIRST KICKSTARTER,Movie Theaters,Film & Video,USD,8/12/2014 20:08,6500,7/13/2014 20:08,27,failed,2,US,27
1005870420,This Song Is About You,Music,Music,USD,7/11/2014 23:35,40000,6/11/2014 23:35,0,failed,0,US,0
1005871270,Telemedicine wound care provider locator,Technology,Technology,USD,10/9/2016 0:22,50000,9/9/2016 0:22,261,failed,5,US,231
